img_count,id_count
2,106
2,107
2,107
2,107
2,108
2,109
2,110
2,110
2,111
2,111
2,112
2,113
2,114
2,115
2,116
2,117
2,118
2,119
2,119
2,120
2,121
2,121
2,121
2,122
2,123
2,124
2,125
2,126
2,127
2,128
2,129
2,129
2,130
2,131
2,131
2,131
2,132
2,133
2,134
2,135
2,136
2,137
2,138
2,139
2,139
2,140
2,141
2,142
2,143
2,143
2,143
2,143
2,144
2,145
2,146
2,147
2,148
2,149
2,149
2,150
2,151
2,152
2,153
2,154
2,154
2,155
2,156
3,0
3,0
3,0
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,2
3,2
3,2
3,3
3,3
3,3
3,3
3,3
3,3
3,4
3,4
3,5
3,5
3,5
3,5
3,6
3,7
3,7
3,7
3,8
3,8
3,8
3,8
3,9
3,10
3,10
3,10
3,10
3,11
3,11
3,11
3,11
3,11
3,11
3,11
3,11
3,11
3,11
3,11
3,11
3,11
3,11
3,12
3,12
3,13
3,13
3,13
3,14
3,14
3,14
3,14
3,14
3,14
3,14
3,14
3,15
3,16
3,16
3,16
3,17
3,17
3,17
3,17
3,17
3,18
3,18
3,18
3,19
3,20
3,21
3,21
3,21
3,21
3,21
3,21
3,21
3,21
3,21
3,21
3,22
3,22
3,22
3,23
3,23
3,23
3,24
3,24
3,25
3,25
3,25
3,25
3,26
3,26
3,26
3,26
3,26
3,27
3,27
3,28
3,29
3,29
3,30
3,31
3,31
3,31
3,32
3,32
3,32
3,32
3,32
3,32
3,33
3,33
3,33
3,33
3,33
3,33
3,33
3,33
3,33
3,33
3,33
3,33
3,33
3,34
3,34
3,34
3,34
3,34
3,34
3,35
3,35
3,35
3,35
3,35
3,35
3,35
3,35
3,35
3,36
3,37
3,37
3,37
3,37
3,37
3,37
3,38
3,39
3,39
3,39
3,39
3,40
3,40
3,41
3,41
3,42
3,42
3,42
3,42
3,42
3,42
3,42
3,42
3,42
3,42
3,42
3,42
3,42
3,42
3,42
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,44
3,44
3,44
3,44
3,44
3,44
3,44
3,45
3,45
3,45
3,45
3,45
3,45
3,45
3,45
3,45
3,45
3,46
3,46
3,46
3,46
3,47
3,48
3,48
3,48
3,48
3,48
3,48
3,48
3,48
3,48
3,48
3,48
3,48
3,48
3,48
3,48
3,48
3,48
3,48
3,49
3,50
3,50
3,50
3,50
3,50
3,50
3,50
3,50
3,50
3,50
3,50
3,50
3,51
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,53
3,53
3,53
3,53
3,53
3,54
3,54
3,55
3,55
3,55
3,55
3,55
3,55
3,55
3,56
3,56
3,56
3,56
3,56
3,56
3,57
3,57
3,57
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,2
4,2
4,2
4,2
4,2
4,2
4,2
4,2
4,2
4,2
4,2
4,2
4,2
4,2
4,2
4,2
4,2
4,2
4,2
4,2
4,2
4,2
4,2
4,2
4,2
4,2
4,2
4,2
4,2
4,3
4,3
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,9
4,9
4,9
4,9
4,9
4,9
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,11
4,11
4,11
4,12
4,12
4,13
4,13
4,13
4,13
4,13
4,13
4,13
4,13
4,13
4,13
4,13
4,13
4,13
4,13
4,13
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,15
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,19
4,19
4,19
4,19
4,19
4,19
4,19
4,19
4,19
4,19
4,19
4,19
4,19
4,19
4,19
4,19
4,19
5,0
5,0
5,0
5,0
5,0
5,0
5,1
5,1
5,1
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,7
5,7
5,7
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,10
5,10
5,10
5,10
5,10
5,10
5,10
5,10
5,10
5,10
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,12
5,12
5,12
5,12
5,12
5,12
5,12
5,12
5,12
5,12
5,12
5,12
5,12
5,12
5,12
5,12
5,12
5,13
5,13
5,13
5,13
5,13
5,13
5,13
5,13
5,13
5,13
5,13
5,13
5,13
5,13
5,13
5,13
5,13
5,13
5,13
5,13
5,13
5,13
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
6,0
6,0
6,0
6,0
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,2
6,2
6,2
6,2
6,2
6,2
6,2
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,6
6,6
6,6
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,9
6,9
6,9
6,10
6,10
6,10
6,10
6,10
6,10
6,10
6,10
6,10
6,10
6,10
6,10
6,10
6,10
6,10
6,10
6,10
6,10
6,10
6,10
6,10
6,11
6,11
6,11
6,11
6,12
6,12
6,12
6,12
6,12
6,12
6,12
6,12
6,12
6,12
6,12
6,12
6,12
6,12
6,12
6,12
6,12
6,12
6,12
6,12
6,12
6,12
6,12
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
6,13
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,1
7,1
7,1
7,1
7,2
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
8,0
8,0
8,0
8,0
8,0
8,0
8,0
8,0
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,3
8,3
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
9,1
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
